Año,Autoridad Ambiental,NOMBRE/RAZÓN SOCIAL,PERSONA NATURAL O JURÍDICA,REPRESENTANTE LEGAL,TIPO DE AUTORIZACIÓN / ENTIDAD QUE OTORGA,No. PERMISO/ LICENCIA AMBIENTAL/ SANCIONATORIO,FECHA DE OTORGAMIENTO,VIGENCIA (meses),TIPO DE CAZA,VALOR TIPO DE CAZA,ESPECIE O GRUPO TAXONÓMICO,ORDEN,CLASE,No. INDIVIDUOS y/o MUESTRAS APROBADOS,DEPARTAMENTO,MUNICIPIO,No. CERTIFICADO SiB,ESTADO DE CONSERVACIÓN DE LA ESPECIE,ESTADO DE CONSERVACIÓN DEL HÁBITAT,PRESIÓN POR USO,COEFICIENTE BIÓTICO (Cb),NACIONALIDAD (N),GRUPO TRÓFICO (Gt),"COEFICIENTE DE VALORACIÓN 
(V)",FACTOR REGIONAL (FR),No. ESPECÍMENES O MUESTRAS (Es),UNIDAD DE Es,TARIFA MÍNIMA (TM),COSTO DE IMPLEMENTACIÓN (CI),MONTO A PAGAR (MP),RECLAMACIONES,MP DESPUÉS DE RECLAMACIÓN,RECAUDO
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,21,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,15,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,14,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,23,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,14,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,12,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,OMEGA & ASOCIADOS LTDA,Persona jurídica,Jairo Alberto Echeverri Ramírez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2018-2748,2018-11-09T00:00:00.000,3.0,Científica no comercial,0.1,Vertebrado,No registra,No registra,,Caldas,"ANSERMA, BENALCÁZAR, RISARALDA, SAN JOSÉ Y VITERBO",169C8C75046,,,,1,0,0.8,1.0,0.08,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00","$    1,352,453.76",No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,3,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,4,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,4,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,16,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,4,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,16,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,4,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,4,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,4,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,2,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,1,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
2018,CORPOCALDAS,Proicom S.A.S,Persona jurídica,Dubel Dario Martinez,Permiso / Autoridad Ambiental diferente a ANLA,Resolución 2017-3608,2017-12-07T00:00:00.000,24.0,Científica estudios ambientales,0.6,Vertebrado,No registra,No registra,,Caldas,"PENSILVANIA, MANZANARES, SAMANA, NORCASIA Y MARQUETALIA",1633AE3EA75,,,,1,0,0.8,1.0,0.48,6,Individuo,"$    10,567.00","$    28,620.00",$    - 0,No registra,No registra,0.0
